SalesOrderID,SalesOrderDetailID,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,ModifiedDate,OrderDate
48311,22810,5,763,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22811,11,760,2,454.1342,0.02,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22813,2,764,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22820,9,761,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22821,11,770,2,454.1342,0.02,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22822,4,766,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22824,3,793,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22828,4,790,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22831,1,799,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22832,5,768,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22834,1,798,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22835,13,762,2,454.1342,0.02,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22837,7,789,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22845,2,797,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22848,2,765,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22853,1,795,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48311,22854,2,791,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48312,22858,1,799,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48313,22862,1,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48313,22864,2,780,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48313,22867,3,783,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48313,22870,4,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48314,22872,3,762,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48314,22873,3,761,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48314,22875,2,763,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48314,22877,1,760,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22880,2,763,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22883,1,762,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22884,1,794,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22885,4,795,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22886,3,770,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22891,1,801,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22892,5,765,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22894,3,760,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22896,2,791,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22897,2,798,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22898,1,793,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22903,1,799,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22904,3,764,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22906,1,797,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22908,2,790,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48317,22912,2,766,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48318,22913,2,783,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48318,22916,5,788,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48318,22922,6,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48318,22927,6,784,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48318,22933,2,786,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48318,22936,2,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48318,22940,3,785,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48319,22945,2,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48319,22946,2,780,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48321,22951,5,786,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48321,22956,2,779,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48321,22961,2,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48321,22963,6,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48321,22969,1,788,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48321,22970,4,780,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48321,22976,6,787,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48322,22980,1,799,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48323,22981,2,760,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48323,22983,3,770,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48323,22984,2,762,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48324,22986,2,797,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48324,22987,1,769,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,22988,3,762,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,22990,2,791,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,22992,2,789,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,22993,1,797,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,22994,3,795,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,22995,1,768,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,22997,2,766,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,22998,2,792,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23003,5,796,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23005,1,800,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23006,2,759,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23008,4,793,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23009,2,763,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23010,2,761,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23011,3,770,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23012,2,769,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23015,6,767,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23018,2,790,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23019,1,801,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23020,2,799,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23021,2,764,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23026,5,760,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48325,23028,1,798,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48327,23032,1,791,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48328,23039,2,787,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48328,23041,4,783,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48328,23044,5,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48328,23049,2,779,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48328,23052,1,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48328,23054,5,786,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48328,23057,4,780,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48329,23061,1,798,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48329,23062,1,767,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48331,23064,1,792,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48332,23068,3,765,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48332,23069,3,770,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48332,23070,3,768,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48332,23073,5,763,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48332,23078,7,789,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48332,23082,3,790,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48332,23085,2,761,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48332,23086,3,793,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48332,23088,2,794,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48332,23089,5,762,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48332,23090,5,797,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48332,23091,4,801,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48332,23092,1,766,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48333,23100,3,783,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48333,23102,4,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48333,23104,6,785,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48333,23110,3,784,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48333,23111,1,779,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48333,23114,2,788,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48333,23117,3,780,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48333,23122,4,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48334,23123,2,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23127,6,764,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23132,3,798,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23135,7,770,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23137,2,795,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23140,9,765,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23146,6,761,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23154,12,760,2,454.1342,0.02,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23155,5,799,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23156,5,768,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23159,7,794,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23160,8,801,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23161,2,791,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23163,2,763,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23169,9,797,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23171,3,766,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23173,11,793,2,1265.3063,0.02,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23176,5,790,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48336,23177,1,789,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48337,23182,4,783,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48337,23183,1,780,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48337,23184,5,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48338,23189,1,770,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48338,23190,1,762,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48338,23192,1,761,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48338,23194,1,765,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48338,23198,2,760,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23200,1,766,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23202,3,760,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23203,5,769,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23205,1,800,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23206,1,765,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23210,2,798,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23212,4,792,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23214,4,764,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23216,1,763,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23217,5,761,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23218,3,767,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23224,1,762,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23226,2,770,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23227,1,790,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23228,2,768,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23230,2,797,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23231,3,793,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23232,2,799,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23239,2,796,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23241,2,795,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23242,3,791,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48339,23245,4,789,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48340,23246,2,780,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48340,23247,3,785,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48340,23248,2,786,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48340,23249,3,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48340,23255,4,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48340,23256,1,784,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48340,23260,4,783,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48340,23261,1,788,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48340,23264,3,787,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48341,23268,3,786,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48341,23273,8,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48341,23274,3,780,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48341,23282,5,779,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48341,23290,5,788,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48341,23297,3,784,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48341,23298,3,785,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48341,23302,5,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48341,23303,4,783,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48341,23309,4,787,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48342,23313,5,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48342,23314,2,780,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48344,23318,1,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48345,23319,1,799,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48345,23320,1,795,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48346,23325,2,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48347,23326,1,788,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48347,23327,3,784,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48347,23328,4,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48347,23334,3,785,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48347,23335,2,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48347,23336,4,783,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48347,23339,3,786,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48347,23343,2,779,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48347,23363,3,780,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48348,23374,2,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48348,23376,1,780,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23380,2,761,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23381,6,795,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23382,2,790,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23383,2,791,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23385,1,797,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23386,5,792,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23387,3,764,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23389,2,770,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23390,4,763,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23396,1,799,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23397,3,796,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23401,3,762,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23402,2,789,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23406,1,798,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23407,2,794,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23410,3,768,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23411,2,765,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23412,3,759,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23414,1,767,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23416,3,801,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23418,5,766,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48349,23419,2,800,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48350,23420,1,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48350,23421,5,784,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48350,23422,3,786,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48350,23423,3,788,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48350,23424,3,780,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48350,23425,4,783,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48350,23427,4,787,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48350,23435,8,785,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48350,23436,4,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48351,23440,4,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48351,23441,3,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48351,23443,7,786,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48351,23447,1,783,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48351,23450,2,785,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48351,23451,3,787,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48351,23452,5,779,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48351,23459,4,784,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48351,23462,3,788,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48352,23467,1,769,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48352,23469,3,767,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48356,23476,1,779,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48356,23477,4,783,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48356,23485,3,787,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48356,23486,1,780,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48356,23488,1,785,1,647.994,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48356,23492,2,784,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48356,23493,1,781,1,1242.8518,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48356,23497,2,782,1,1229.4589,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23502,8,761,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23503,2,794,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23505,5,797,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23506,6,793,1,1308.9375,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23507,3,790,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23510,8,801,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23511,5,789,1,1466.01,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23513,6,763,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23518,7,766,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23520,13,762,2,454.1342,0.02,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23521,17,760,3,430.6445,0.05,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23524,5,798,1,600.2625,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23530,3,768,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23538,7,765,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23540,8,770,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48359,23541,8,764,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48360,23549,2,770,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48360,23550,5,762,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
48360,23551,4,763,1,469.794,0.00,2012-10-30 00:00:00.000,2012-10-30 00:00:00.000
